feature,total__count,total__mean,total__std,total__min,total__25%,total__50%,total__75%,total__max,control__count,control__mean,control__std,control__min,control__25%,control__50%,control__75%,control__max,epah__count,epah__mean,epah__std,epah__min,epah__25%,epah__50%,epah__75%,epah__max,pah__count,pah__mean,pah__std,pah__min,pah__25%,pah__50%,pah__75%,pah__max,t-test_control_epah,wilcoxon_control_epah,t-test_control_pah,wilcoxon_control_pah,t-test_epah_pah,wilcoxon_epah_pah
"value_norm__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)",156.0,-0.9605892443802788,0.4268832366147337,-2.355504223719975,-1.1733592140698217,-0.9788312584612192,-0.7466880363315195,2.0457261353629974,30.0,-0.8376773852765319,0.3414813022685198,-1.5508304659573282,-1.0704688170442984,-0.7299101018068535,-0.699746070211331,-0.0820585401569162,65.0,-0.946232281257834,0.3262206599739842,-1.745900591652902,-1.1215577128882313,-0.9645878955919374,-0.7592499634771075,-0.0162297969260052,61.0,-1.0363361030043992,0.5359785587044239,-2.355504223719975,-1.284337635948285,-1.045278862122944,-0.8051861338190176,2.0457261353629974,0.140764223622054,0.0355025425365799,0.0675005209860788,0.0007399358327525,0.2532701022665475,0.0321461394694817
"value_norm__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)",156.0,-0.0329887928862315,0.0087663618355541,-0.053678211435214,-0.0388104948889825,-0.033022235246225,-0.0281313260638799,0.012636153577225,30.0,-0.0313969743877606,0.0083036031062747,-0.053678211435214,-0.035965147842631,-0.0289240156533747,-0.0263481399580033,-0.0135410870945007,65.0,-0.0327919066574389,0.0080198314750382,-0.0463359950377649,-0.0388017320292152,-0.0343715700095233,-0.0282252577473084,-0.0057566889486682,61.0,-0.0339814512440291,0.0097100369872273,-0.0506173996400221,-0.0400392780875362,-0.035077042949445,-0.0291791719862571,0.012636153577225,0.4377647572435861,0.0753376626825046,0.2147401779451487,0.0165144539224641,0.4536973476865179,0.1458412888225214
"value_norm__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",156.0,-0.9836974327578416,0.2643898643843139,-1.572616981664019,-1.15100311962381,-0.9969701514880088,-0.8495846718353015,0.5569950817150324,30.0,-0.93442790753653,0.2666112470538136,-1.572616981664019,-1.0612014994853958,-0.8419282416023057,-0.8084853779477443,-0.3879795691541444,65.0,-0.9806392168930498,0.2431796335557142,-1.4121751898654409,-1.155092554176242,-1.0077860226354836,-0.8658475163059419,-0.1823782893504922,61.0,-1.0111871014111335,0.2848739608914135,-1.5296032925760616,-1.1506277411613408,-1.0722893185565034,-0.9257697980496506,0.5569950817150324,0.4058296330701129,0.0666517335682546,0.2206295783966063,0.0087373584092291,0.5177529833101373,0.1328504453083179
"value_norm__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",156.0,-1.2165632734390035,0.3678600876025303,-1.97674566358069,-1.4437513909673854,-1.2512282856706232,-1.0286577948847315,1.198486865809631,30.0,-1.1471839476844157,0.3592528009974396,-1.9638371125406344,-1.3465149034253998,-1.021965613884246,-0.9915996038208889,-0.346372991372167,65.0,-1.2169677073028622,0.3146320404475466,-1.789942457943405,-1.4483785951491326,-1.2453087967220076,-1.0604464518468486,-0.1833438279937668,61.0,-1.2502532992010844,0.4219542465524521,-1.97674566358069,-1.4348747730299092,-1.3105074405375854,-1.1202885216689054,1.198486865809631,0.3393402095594949,0.0719844787263128,0.2540216035427482,0.0114453411351735,0.6151435813389254,0.1538011403078984
"value_norm__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)",156.0,-1.112593965908121,0.4566307620313483,-2.512919721602461,-1.336156072220974,-1.1359910741735872,-0.872289949667939,2.00632365315275,30.0,-0.9790963278429908,0.3713018811838426,-1.782505046397909,-1.2543459415709213,-0.8574440595589252,-0.8171322982836984,-0.1480181980189084,65.0,-1.09424951412339,0.3597974145046251,-1.9326106795962763,-1.2987123380039116,-1.1242885978398656,-0.8887152875815629,-0.0489179470429306,61.0,-1.1977959086615877,0.563276238266478,-2.512919721602461,-1.4704863981704122,-1.2110661376233995,-0.9554007800361431,2.00632365315275,0.1544856618551799,0.0265843963970305,0.0570728387233188,0.0006778284539487,0.2182590120275092,0.0260141775992956
"value_norm__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)",156.0,-0.0073148223719322,0.0029690926321036,-0.0184221961285886,-0.0088958368636564,-0.007355943591282,-0.0059497022338017,0.0078089007759849,30.0,-0.0068038463812514,0.0029368542384565,-0.0145259040909125,-0.0076816039343273,-0.0070722028908891,-0.0055960625350791,-0.0014870516486513,65.0,-0.0072340733693033,0.0020396661200094,-0.0122221823104197,-0.0085392734279329,-0.0073414746207795,-0.0063915430234857,-0.0004295697726778,61.0,-0.0076521660586748,0.0037301075752002,-0.0184221961285886,-0.0097826395073618,-0.0078224091119437,-0.0057928218526465,0.0078089007759849,0.410243410151305,0.123651315684108,0.2788447528866984,0.0538851172092076,0.4327453273824845,0.1206793612299902
"value_norm__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",156.0,-0.8837929386141627,0.2356406026702763,-1.410910464030446,-1.033919141624633,-0.8963866285321763,-0.7642220469072231,0.4707867515349104,30.0,-0.8394114364343679,0.2359917346080535,-1.410910464030446,-0.9506248800409496,-0.7563528309829157,-0.7230644868561138,-0.3508044403986178,65.0,-0.8805481018606031,0.2178459578343892,-1.265227914877447,-1.034683326241651,-0.9040850862182082,-0.7771202370500061,-0.1644229422254132,61.0,-0.9090775198334288,0.2534930207147948,-1.3715571436293557,-1.0356089495763166,-0.9584256212195996,-0.8312092337523405,0.4707867515349104,0.4068209779233204,0.0646062989104755,0.2109283732193526,0.0085394034648097,0.4985279604469542,0.1297312357299967
"value_norm__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",156.0,-1.3267785775981358,0.3907499728006802,-2.1376987287071927,-1.571857676664072,-1.359528050291377,-1.1258710250684976,1.1690253234646422,30.0,-1.2516404290630936,0.3800061566401453,-2.132782065578068,-1.4578889607092365,-1.1137945990457,-1.0802770078939907,-0.4619165968043672,65.0,-1.325186792284706,0.3402621374060796,-1.9359569531972955,-1.5712451325874803,-1.3506556167455623,-1.1596666509360336,-0.2077213556396306,61.0,-1.3654279300804988,0.4436224657223996,-2.1376987287071927,-1.5736953088938472,-1.4305007954194369,-1.2242739009046433,1.1690253234646422,0.3478332158237223,0.0646062989104755,0.2319258266712739,0.0100116959765011,0.5674059861048378,0.1492181073141151
"value_norm__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",156.0,-1.2575550915033122,0.4850127237892323,-2.659178584432836,-1.5033688184739245,-1.2826198997084108,-0.9913317466058224,1.9569260592708664,30.0,-1.113774245652036,0.3998151717871457,-2.002556547968638,-1.395189395700085,-0.9764423553630364,-0.9292154890161438,-0.2117597107888595,65.0,-1.2351225911165429,0.3923519842682122,-2.1294619976544493,-1.4607992609054508,-1.2612794702115386,-1.0122787428964255,-0.0767941305533156,61.0,-1.352170466924268,0.5884292182702325,-2.659178584432836,-1.6475075676185926,-1.3779044812855408,-1.094227958779784,1.9569260592708664,0.1669626367117969,0.0233179319220361,0.0484672937268986,0.0006205616224306,0.1888783985063311,0.023201134331481
"value_norm__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)",156.0,-0.0012948381533461,0.0022490611410201,-0.0130691781137607,-0.0022965926166907,-0.0012060583884821,-0.0004697820201621,0.0092925953721988,30.0,-0.0009165407450486,0.0029936480937427,-0.0127427990596692,-0.0022181584752932,-0.00059245040905,0.0005027870020357,0.0037473148738063,65.0,-0.0012087136646433,0.0011168427480695,-0.0052020181927197,-0.0016432385763727,-0.0011845931851056,-0.000494243215185,0.001568489254731,61.0,-0.001572658055225,0.0026920364390652,-0.0130691781137607,-0.0031019838658205,-0.0012971438709182,-0.0007373454226738,0.0092925953721988,0.4902960836992039,0.1407709979054179,0.2951381896957604,0.0313317456695658,0.3182315169055118,0.0591286952199965
"value_norm__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)",156.0,-0.7475018459104338,0.1979577414715048,-1.1914055863209174,-0.8728117074415536,-0.7579673786917493,-0.6461214149282353,0.3748084923467418,30.0,-0.7097589109590153,0.1965513073815161,-1.1914055863209174,-0.8016087639141807,-0.6393553313551673,-0.6067759425723578,-0.2980406402160419,65.0,-0.7443211595742346,0.1837936764779073,-1.0672191410793357,-0.8726733661503967,-0.7631788088998253,-0.6568586375658159,-0.1390164534656254,61.0,-0.7694532009988848,0.2128760176555224,-1.1584527997363692,-0.8815781788182921,-0.8080349341765429,-0.7021261729047199,0.3748084923467418,0.4066915503200246,0.0597060102883665,0.2007866469530344,0.0087373584092291,0.4786667305289621,0.1318050213525523
"value_norm__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",156.0,-1.4045391629816486,0.4053972883980406,-2.24979958290216,-1.664753512041435,-1.4371386929512266,-1.1940411852578672,1.1214573882594838,30.0,-1.3251555616219162,0.3925810399483704,-2.24979958290216,-1.5345260328393993,-1.1776037839995177,-1.140798131093808,-0.4999448023714525,65.0,-1.401004028250497,0.3581084341809433,-2.035202667210709,-1.6616945878405829,-1.4259709224966222,-1.22744062582932,-0.2260242570875221,61.0,-1.4473472252491368,0.4563475964033681,-2.2484203767609965,-1.6748688735068558,-1.5223527428000454,-1.2976324605991263,1.1214573882594838,0.3543888700085464,0.0626099579986396,0.2127380320784243,0.0095699670535924,0.5257934355185327,0.1381631127051463
"value_norm__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",156.0,-1.3945308562507213,0.5116707148235294,-2.793277865420572,-1.6602110653372573,-1.427822319520577,-1.1151508803846104,1.897657753853801,30.0,-1.240821916172573,0.4266643715098013,-2.2095316666860763,-1.5266859358981129,-1.0852167077623445,-1.0372503251317582,-0.2728740134326067,65.0,-1.3679265362559363,0.4234667106110042,-2.316357332887097,-1.6128402108639457,-1.3791110975995635,-1.1291510124616986,-0.0889265986470386,61.0,-1.498474282513105,0.6111497794697045,-2.793277865420572,-1.8137944873242988,-1.5363470492331093,-1.2290727142526676,1.897657753853801,0.1781709194269096,0.0196205359744433,0.0412106223360274,0.0005349507040095,0.1637483712175124,0.0187817873032736
"value_norm__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)",156.0,-0.0002950842208253,0.0021812071395662,-0.0135795819697871,-0.0008724314804397,-0.0001210451638135,0.0005601686388827,0.005832591550889,30.0,5.862411652638851e-05,0.00326069378967,-0.0135795819697871,-0.000744835850109,-6.543787213567076e-05,0.0017904107597727,0.0043257889997605,65.0,-0.0001616748065797,0.0010671774356402,-0.0033473863236746,-0.0006723817430001,-0.0001104427723006,0.0004238123364695,0.0021908026232283,61.0,-0.0006111967133912,0.0023986564562883,-0.012390762757082,-0.0017559445712505,-0.0002552925685953,0.0003580465653512,0.005832591550889,0.6231945539937018,0.1462065659339235,0.2706487995667395,0.0538851172092076,0.1721448409274191,0.1148974489293355
"value_norm__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)",156.0,-0.5981323174336028,0.1574387478919392,-0.9512101032414216,-0.698313040437287,-0.6062468985148031,-0.5184478291093813,0.2796604156549671,30.0,-0.5676563751684598,0.1545745998002257,-0.9512101032414216,-0.6391489785856361,-0.5108648599243524,-0.4821443862947516,-0.2392133565581158,65.0,-0.5951638078626226,0.1467599801293458,-0.8512830260169155,-0.6988538632537497,-0.6089614664360026,-0.5248781582299685,-0.1107238090576185,61.0,-0.616283651697013,0.1694144485213241,-0.926054814263943,-0.710214740177577,-0.6438161078397333,-0.5586653327844042,0.2796604156549671,0.405823409726435,0.052476919332572,0.1889591148009057,0.0089393252401272,0.4551332952501319,0.1236458925281576
"value_norm__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",156.0,-1.4499741408778437,0.4118791116710908,-2.3152091901789715,-1.7156109306684713,-1.4817317748430328,-1.2319475634901913,1.0573887092282963,30.0,-1.3678392207802323,0.3971047667197184,-2.3152091901789715,-1.5765263689687847,-1.2135123874812257,-1.1716902035419896,-0.5248871518470704,65.0,-1.4445682156644493,0.3682007282427518,-2.088049788418272,-1.71372878451916,-1.4680583636380855,-1.2660699901727923,-0.2382163501784819,61.0,-1.4961287759893016,0.4602714029703664,-2.3093126156840498,-1.7384176960103574,-1.567317744240041,-1.3346012628042805,1.0573887092282963,0.3594395965973976,0.055999506971018,0.1950961630172399,0.0079689550903466,0.4874564876365848,0.1266631146650267
"value_norm__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",156.0,-1.522674586213992,0.5363102963841366,-2.914338136263124,-1.806192047811468,-1.569626638275388,-1.2277415047532736,1.8287296176647367,30.0,-1.3594410346800612,0.4515631607123073,-2.402130913440822,-1.6479664101353897,-1.186646330964408,-1.1353520804218649,-0.3309891252626731,65.0,-1.4918320998841386,0.4528076662270279,-2.4902464458150027,-1.75387122330735,-1.4938037717915793,-1.2386248367054111,-0.0982373521105866,61.0,-1.635818326500195,0.6311996364463229,-2.914338136263124,-1.9755169697795083,-1.6816857153467009,-1.361406036243938,1.8287296176647367,0.1881589254035693,0.0167640717409048,0.0349891038790018,0.0005849024513465,0.1419120676819412,0.0151000797144691
"value_norm__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)",156.0,-0.0002011022624703,0.0021360090677213,-0.0149745226760032,-0.0009913565177972,-2.355964410201417e-05,0.0008097393635675,0.004993385454451,30.0,4.377713812076079e-05,0.0033995698952865,-0.0149745226760032,-0.0008654971917948,0.0004495913781333,0.0015595186758422,0.0044764250564162,65.0,-2.9039470294143487e-05,0.0011447782772407,-0.0025792980550135,-0.000724942153932,-3.4877939876942765e-05,0.0006067725842646,0.0027059452293548,61.0,-0.0005048803527849,0.0021556595950711,-0.0092058606460849,-0.0016776841133591,3.623035750194292e-05,0.0006657334808476,0.004993385454451,0.8768273825646163,0.1337393659859359,0.351416822430094,0.0370829031796677,0.1211223288751194,0.2173821476742999
"value_norm__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)",156.0,-0.4544051686717019,0.1189712356403591,-0.7201372995570928,-0.5312800268164244,-0.4584488278156992,-0.392315379150257,0.1931605260139181,30.0,-0.430923138812985,0.1151325843540189,-0.7201372995570928,-0.4839073505879087,-0.3869192666979312,-0.3650340866312335,-0.1820468087093245,65.0,-0.4517023626553378,0.1113501064670878,-0.6439326203033268,-0.5317494648727522,-0.4606244433056064,-0.3980828408029644,-0.0832531909150317,61.0,-0.468833747144245,0.1282082799230119,-0.7029979706317817,-0.5444052937992889,-0.4924933640360495,-0.4200502216257413,0.1931605260139181,0.4050184588705284,0.0483236345816381,0.1741562425036692,0.0077863966065404,0.4239983298315727,0.118729724324786
"value_norm__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",156.0,-1.4644387452301773,0.410614794314192,-2.331279612973243,-1.729353921355377,-1.4947076106219623,-1.2449420209986473,0.978899739589765,30.0,-1.3809688585447677,0.3940570130773799,-2.331279612973243,-1.585424765158706,-1.2235202110058938,-1.1761137394176135,-0.537160373867925,65.0,-1.457248389037725,0.3708827057851872,-2.0966111576708366,-1.728974512804658,-1.4824225231739907,-1.276806745556439,-0.2445028077537849,61.0,-1.5131513641329923,0.455886898628303,-2.322654027174548,-1.76579941547111,-1.5869243994205835,-1.3402015246222454,0.978899739589765,0.3632726946873529,0.0542155777400723,0.1781009704369658,0.0070924465540949,0.4504156410583813,0.1177632946186388
"value_norm__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",156.0,-1.6412433659162593,0.5586928936636983,-3.021612293153757,-1.9406869548726216,-1.6968843137561218,-1.3289128792874347,1.750437127522611,30.0,-1.4689324071575485,0.4742827012881354,-2.57922182805816,-1.758276171530237,-1.2801336479197456,-1.22533644859277,-0.3857743399212738,65.0,-1.6061142915370654,0.4801055255487058,-2.650072151925653,-1.8884333345474924,-1.5996314899588815,-1.3378087059781096,-0.1046390015927987,61.0,-1.76341908062788,0.6483877701658699,-3.021612293153757,-2.1254388102779425,-1.8199705734345704,-1.476148390993366,1.750437127522611,0.1970070189553023,0.0154745366827939,0.0295914413553706,0.0005349507040095,0.1227025034931162,0.0131702848816675
"value_norm__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)",156.0,-0.0002361914175151,0.0021256054584412,-0.0159391354213696,-0.0011516033830921,-5.330506669760926e-05,0.0009586344823152,0.0045065443965409,30.0,-0.0001168426275749,0.0034201311598417,-0.0159391354213696,-0.0009553524935957,0.0004477007098258,0.0015478119995649,0.0038328478365169,65.0,-7.06434549304352e-05,0.001287437635449,-0.0028786872064363,-0.0009372485055352,-0.000146421220437,0.0009180123436142,0.0028593933098861,61.0,-0.0004712911104039,0.0020389504305986,-0.0051995900831959,-0.0020251314959356,-0.0001387424366921,0.0007163639197654,0.0045065443965409,0.924001008110056,0.0899483294893213,0.5381237390542306,0.0357354194818064,0.1868386670380581,0.195122967518297
"value_norm__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)",156.0,-0.3286791462538255,0.0858106692662177,-0.5178869608968384,-0.3855159926258011,-0.3302874517116378,-0.2813310033177536,0.1198634885607542,30.0,-0.3113203460037307,0.0816962763957066,-0.5178869608968384,-0.3489074126229263,-0.2781421742723386,-0.2668670681136353,-0.131706285566841,65.0,-0.3262222833144419,0.0806166661353778,-0.4625846809982717,-0.3856658164296684,-0.3320519652614333,-0.2841777835155987,-0.0590956105218187,61.0,-0.3398342298368211,0.0926302735816234,-0.5081092520645265,-0.399458848924288,-0.3554861343304306,-0.3005555674101298,0.1198634885607542,0.4064296269006988,0.0415134297903539,0.1552878861894499,0.0089393252401272,0.379833692869794,0.113953282625727
"value_norm__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)",156.0,-1.4503500854717288,0.4023104740759974,-2.301963931217074,-1.7074239443120487,-1.4801441115640206,-1.2314995653670548,0.8884261123799311,30.0,-1.36683379301995,0.3842107444267155,-2.301963931217074,-1.563877083886952,-1.210480613635343,-1.161946564632487,-0.5376276068738204,65.0,-1.441469767061106,0.3667646468741419,-2.064503259500797,-1.7103188848429725,-1.47107490141049,-1.261862953144474,-0.2452997897081213,61.0,-1.500886306295397,0.4439819837326296,-2.2923419283539745,-1.759716908766088,-1.5761829241793763,-1.3187911821586558,0.8884261123799311,0.3660784312211563,0.047525404404875,0.1611337160100473,0.0058662948706083,0.4132102577308889,0.1084042823777411
"value_norm__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",156.0,-1.7496050112425257,0.5786302492627037,-3.114492307580252,-2.067126199812436,-1.8044782344150003,-1.418667314831979,1.6631573429419604,30.0,-1.568702505077496,0.4946434585006868,-2.739849586914967,-1.8569822084478045,-1.367829557739609,-1.3066824722316033,-0.4369436486719861,65.0,-1.7101592139144537,0.505144191479308,-2.7949290349274363,-2.0128666613205533,-1.708933400006338,-1.426768038879522,-0.1080808679462664,61.0,-1.880605863886388,0.6625688787312146,-3.114492307580252,-2.262706418296044,-1.9370976607286248,-1.5811579519617784,1.6631573429419604,0.2048054722369635,0.0139831454773763,0.0248733568989123,0.000488970831166,0.1056528391701162,0.0114574148113424
"value_norm__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)",156.0,-0.0002833032199134,0.0021739191614,-0.016161823020935,-0.0012739242105575,-3.512652705364716e-05,0.0009635232481178,0.0046403598495982,30.0,-0.0002162901729027,0.0033403929967088,-0.016161823020935,-0.0010570368333337,0.0007096932841275,0.001390550580229,0.002772933476016,65.0,-0.0001725353043731,0.0013893563733966,-0.0032693411657985,-0.0010264474773487,-0.0001027638168765,0.0008331913676826,0.0033305180924185,61.0,-0.00043429184156,0.0021720457292843,-0.0058120763957197,-0.00193930882899,-0.0002666686194425,0.0007728470321519,0.0046403598495982,0.9281573750221804,0.0730892518354982,0.7089635943606787,0.0659070485137543,0.4189874083508192,0.2456276951420206
"value_norm__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)",156.0,-0.2269458049541627,0.0596325780682732,-0.3540339137192381,-0.2657502245862964,-0.2289271372327538,-0.1911890787249761,0.0613334662916805,30.0,-0.2145443461148822,0.0562603354590865,-0.3540339137192381,-0.240122486868199,-0.194455197868798,-0.1851765942444106,-0.0907678017553665,65.0,-0.2246681085059396,0.056081620556623,-0.3209770844850939,-0.2628088892820409,-0.2303979543491663,-0.194166293371137,-0.0395113895373176,61.0,-0.2354719366642099,0.06438431099001,-0.3507208138145113,-0.2792721011085374,-0.2433987612112427,-0.2000077262240805,0.0613334662916805,0.415991825223358,0.0516243436088532,0.1327514334433655,0.0109488044998732,0.3163570599339443,0.1177632946186388
"value_norm__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)",156.0,-1.4109765349588206,0.3878969813921816,-2.232561468283845,-1.6626175441602953,-1.4312496351550776,-1.1944080522464644,0.7886284481011389,30.0,-1.3285353835828089,0.3685674706603676,-2.232561468283845,-1.5154339412298596,-1.176086671762719,-1.1301871392616514,-0.5275154198873422,65.0,-1.4005036781290847,0.3566680799996169,-2.0127373487097886,-1.6616592701670934,-1.434523860027618,-1.2242200480519037,-0.2411945917971706,61.0,-1.4626809650442845,0.4255748605438561,-2.2235643373303056,-1.7238731150396331,-1.5379998520044615,-1.2861409217648818,0.7886284481011389,0.3679815085025825,0.0436913984039278,0.1437764508484905,0.0050740476008687,0.3747333559090363,0.0995927584863233
"value_norm__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)",156.0,-1.8472432487778052,0.5959804833876559,-3.1925138611320127,-2.185794681078056,-1.9008966066567368,-1.4980059736499634,1.5673448100930547,30.0,-1.6582683232747206,0.5125097837732824,-2.8832446642731817,-1.9435783272518428,-1.447904680491356,-1.378964707960501,-0.4842585302161721,65.0,-1.803469094322658,0.5277537926246105,-2.924070802316403,-2.1245863715734066,-1.8092390937963303,-1.51695503948087,-0.10854966275778,61.0,-1.9868263275430056,0.6736421546652388,-3.1925138611320127,-2.386603637556461,-2.0415061144758417,-1.6848525272184265,1.5673448100930547,0.2116430878593947,0.0131491515727886,0.020735024890691,0.0004333465481206,0.0904356255019503,0.0094353224064138
"value_norm__cwt_coefficients__coeff_13__w_2__widths_(2, 5, 10, 20)",156.0,-0.0003373201386816,0.002205295614808,-0.0161027669131694,-0.0014060898319967,-5.3217368584296265e-05,0.0009462959669421,0.0047624445693886,30.0,-0.0002271779059077,0.0032325529857526,-0.0161027669131694,-0.0007066570814828,0.0003970038293368,0.0011360207953313,0.0025699212654136,65.0,-0.0002886814926746,0.001450597937834,-0.0035306709440197,-0.0014403966263557,-4.8905813223421024e-05,0.0008421847160243,0.0032062890089802,61.0,-0.0004433165152991,0.002290958061558,-0.006090147672339,-0.0019780957188546,-6.144389256301785e-05,0.0008447699001263,0.0047624445693886,0.8980764715343775,0.0616299858933388,0.7138662577797369,0.0877053460820449,0.6494987873355129,0.3355262095068847
"value_norm__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)",156.0,-0.1500434716667175,0.0409018545698901,-0.2438273756922407,-0.1776947884591085,-0.1499203798768167,-0.1240175215675504,0.0168841765401261,30.0,-0.1413812880111212,0.0397095457870621,-0.2299519723361484,-0.1633849585434319,-0.1281529967704213,-0.1206809328015649,-0.0596945617944444,65.0,-0.1478561147723709,0.0380654509679046,-0.2186260679581367,-0.170686755870752,-0.1506674477623847,-0.126551964941839,-0.0247556120607084,61.0,-0.156634352122462,0.0439002704872943,-0.2438273756922407,-0.1899776318732106,-0.1547070583677716,-0.1311220464001448,0.0168841765401261,0.4490267048936092,0.0764814572876368,0.1117269829324016,0.0199033484191909,0.2319384411694655,0.1339015648858172
"value_norm__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)",156.0,-1.350198853288222,0.3684637150381851,-2.1293352833357577,-1.591123821713052,-1.362840199522411,-1.1445644450096442,0.6822606787309657,30.0,-1.2697602616494912,0.3482890457245929,-2.1293352833357577,-1.4442851516260935,-1.1237253149301831,-1.0810114474875985,-0.5083181973920115,65.0,-1.3382294995080162,0.3415652742229307,-1.9342646711117768,-1.587619681989468,-1.3766355652508224,-1.1674125881361914,-0.2328998322449482,61.0,-1.4025130458271624,0.4018448572370062,-2.12242968900146,-1.6603402350793972,-1.4735577771799877,-1.2370463827584146,0.6822606787309657,0.369063048163011,0.0394242741178058,0.1257921400607279,0.0046002623580371,0.3341849017101824,0.0905177169086229
"value_norm__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",156.0,-1.93376106595988,0.6106451246946055,-3.2615589286957123,-2.291727557572717,-1.9722604152593688,-1.5726280303520848,1.4635264832785235,30.0,-1.7372604794434758,0.5277860983770303,-3.008827614415721,-2.017688405597781,-1.5185840418198024,-1.447877270170906,-0.5275299119643714,65.0,-1.8856654941110045,0.547806143322061,-3.0369152488180533,-2.222449833839345,-1.8979356071495463,-1.5832296396406045,-0.106069590609588,61.0,-2.081650078511831,0.681550170854847,-3.2615589286957123,-2.4921075173304224,-2.148187771060371,-1.773287390157514,1.4635264832785235,0.2176016311236379,0.0118545670442766,0.017106218813671,0.0004203884721259,0.0768210431511261,0.0084902485077127
"value_norm__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)",156.0,-0.0003644299144881,0.002241101725391,-0.0164250946812105,-0.0013532764477472,-4.570936125340708e-05,0.0009227826067739,0.0040149525993999,30.0,-0.0001756438760836,0.0032450112594873,-0.0164250946812105,-0.0002133636970262,0.0001974420394879,0.0009365197177869,0.0026315109665224,65.0,-0.0003273234529653,0.0015161940906978,-0.0049609486656257,-0.0013360962681712,-0.0001382413516699,0.0007682452485252,0.0025327338309155,61.0,-0.0004968151792606,0.002322952691986,-0.0063205603041837,-0.002202564548429,-0.0001993228849243,0.0011711669618841,0.0040149525993999,0.7560866311840293,0.0451939359346556,0.5893750786430326,0.0485627714457661,0.6264791453431657,0.3024191024629259
"value_norm__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)",156.0,-0.0954110318991607,0.0292720809704308,-0.1965070048411265,-0.1131973894345486,-0.0921872863738736,-0.0772056156965117,-0.0144090669589362,30.0,-0.0893766505066047,0.0316534250746332,-0.1965070048411265,-0.105645261862403,-0.0809288393797493,-0.0727619483309349,-0.0375433522792391,65.0,-0.0932228849733426,0.0261308604951163,-0.1525428095160439,-0.1076080856582467,-0.0955861792664631,-0.0804972193410035,-0.0144090669589362,61.0,-0.1007103924230106,0.0308055552005262,-0.1682788207200286,-0.1270100883153187,-0.0929123483128892,-0.0801582671936099,-0.015525215638596,0.5348020234715711,0.0823993880514964,0.1055667392388912,0.0258275694201499,0.1429221452104601,0.1705680404447653
"value_norm__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",156.0,-1.2722615774274617,0.3451922011878875,-1.9991147734608887,-1.4948760444127769,-1.2826499090084753,-1.0800418342815843,0.5720452960320046,30.0,-1.1945442459951074,0.3246294180886784,-1.9991147734608887,-1.354994627372364,-1.0569156225961365,-1.0178278034987862,-0.4816974637353996,65.0,-1.2588870430926131,0.3225173791835615,-1.832692881958482,-1.4932555661153644,-1.3016363569231817,-1.095303249238165,-0.2212053131023486,61.0,-1.324734768816573,0.374063041111783,-1.9955826857933807,-1.5706979985559164,-1.3894323041034276,-1.1723512932566085,0.5720452960320046,0.3693784255244541,0.0394242741178058,0.1071452377247283,0.0037694500948952,0.2911190609474902,0.0728715315340625
